MS SubClass,Lot Frontage,Lot Area,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,Mo Sold,Yr Sold,SalePrice,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_None,Alley_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,Misc Feature_None,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,HouseAge,TotalSF,TotalBath,IsRemod,OverallScore,PorchSF
60,0.20205479452054792,0.10712536728697354,1,6,5,1976,1976,0.075,3,3,4,3,2,6,0.37872340425531914,1,0.0,0.040737148399612025,0.24828446662507797,3,0.1308089500860585,0.4312431243124312,0.0,0.3557085484796328,1.0,0.0,2,1,3,1,3,6,8,1,3,0.8953330312641595,3,2.0,0.38037634408602156,3,3,2,0.2148876404494382,0.1495956873315364,0.0,0.0,0.0,0.0,0,0.0,7,2006,190000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.22058823529411764,0.43190496393720834,0.41666666666666663,0,0.3258426966292135,0.2928370786516854
85,0.20205479452054792,0.05609696376101861,1,6,6,1980,1980,0.08125,3,3,4,3,3,6,0.4521276595744681,1,0.0,0.06692531522793405,0.30817217716781037,3,0.22030981067125643,0.0,0.0,0.22030981067125643,1.0,0.0,1,0,2,1,3,5,8,1,3,0.8971454463072044,2,2.0,0.39112903225806456,3,3,2,0.09831460674157302,0.02964959568733154,0.0,0.0,0.0,0.0,0,0.0,6,2006,169000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.19117647058823528,0.3725074246924056,0.16666666666666666,0,0.3932584269662921,0.11376404494382023
20,0.20205479452054792,0.055705190989226244,1,7,5,1988,1988,0.06375,3,3,4,3,3,6,0.49414893617021277,1,0.0,0.44422890397672166,0.575483468496569,4,0.4411933448078026,0.0,0.0,0.4411933448078026,0.0,1.0,2,0,3,1,3,6,8,1,3,0.9007702763932941,3,2.0,0.4059139784946237,3,3,2,0.13834269662921347,0.05256064690026954,0.0,0.0,0.0,0.0,0,0.0,6,2006,241500,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.1323529411764706,0.7176495545184557,0.24999999999999997,0,0.3820224719101123,0.16573033707865167
60,0.2054794520547945,0.05650097943192947,1,7,5,1978,1978,0.0425,3,3,3,3,1,1,0.0,1,0.0,0.45829291949563533,0.29475982532751094,3,0.17527251864601262,0.5016501650165016,0.0,0.4368904188181296,0.0,0.0,2,1,4,1,3,8,8,1,3,0.8962392387856819,2,2.0,0.32392473118279574,3,3,2,0.2808988764044944,0.14150943396226415,0.0,0.0,0.0,0.0,0,0.0,7,2006,188900,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.20588235294117646,0.5235468816291896,0.24999999999999997,0,0.3820224719101123,0.35463483146067415
20,0.19863013698630133,0.054725759059745346,1,6,6,1980,1980,0.098125,3,4,4,3,1,4,0.3324468085106383,2,0.6952817824377457,0.0,0.5258889582033687,3,0.3878370625358577,0.0,0.0,0.3878370625358577,1.0,0.0,2,0,3,1,3,7,8,1,3,0.8971454463072044,1,2.0,0.4112903225806452,3,3,2,0.2696629213483146,0.1765498652291105,0.0,0.0,0.0,0.0,0,0.0,5,2006,207500,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.19117647058823528,0.6444633008061095,0.33333333333333337,0,0.3932584269662921,0.3616573033707865
60,0.20205479452054792,0.09422135161606268,1,7,5,1978,1978,0.115,3,3,4,3,1,4,0.42021276595744683,2,0.3073394495412844,0.06450048496605237,0.43418590143480973,3,0.30349971313826735,0.7656765676567656,0.0,0.7028112449799196,1.0,0.0,3,1,5,1,4,12,8,2,3,0.8962392387856819,2,2.0,0.3790322580645162,3,3,2,0.0,0.15094339622641512,0.0,0.0,0.7638888888888888,0.64875,2,0.12903225806451613,7,2006,250000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.20588235294117646,0.8150190920661858,0.5833333333333334,0,0.3820224719101123,0.38764044943820225
60,0.2191780821917808,0.062285749265426044,1,6,6,1975,1975,0.0,3,3,4,3,1,5,0.2925531914893617,1,0.0,0.07904946653734239,0.2223955084217093,3,0.1368330464716007,0.4075907590759076,0.0,0.34939759036144574,1.0,0.0,2,1,3,1,3,6,8,1,3,0.8948799275033983,2,2.0,0.2916666666666667,3,3,2,0.1467696629213483,0.2803234501347709,0.0,0.0,0.0,0.0,0,0.0,2,2006,179900,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.22794117647058823,0.4096308867204073,0.41666666666666663,0,0.3932584269662921,0.2928370786516854
85,0.20205479452054792,0.052809745347698334,1,7,5,1976,1976,0.1575,4,3,5,3,4,6,0.5345744680851064,1,0.0,0.020368574199806012,0.3265751715533375,3,0.21485943775100402,0.0,0.0,0.21485943775100402,1.0,0.0,1,0,2,1,3,5,8,1,2,0.8953330312641595,2,2.0,0.4005376344086022,3,3,2,0.31179775280898875,0.0,0.03952569169960474,0.0,0.0,0.0,0,0.0,7,2006,172000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.22058823529411764,0.38099278744166315,0.16666666666666666,0,0.3820224719101123,0.3398876404494382
60,0.18493150684931503,0.05026934378060724,1,7,5,2005,2006,0.0,4,3,4,3,1,5,0.41914893617021276,1,0.0,0.08341416100872939,0.2994385527136619,5,0.1795754446356856,0.746974697469747,0.0,0.5691336775674125,1.0,0.0,2,1,3,1,4,8,8,1,5,0.9084730403262348,3,2.0,0.3635752688172043,3,3,2,0.0,0.33153638814016173,0.0,0.0,0.0,0.0,0,0.0,6,2006,294323,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.007352941176470588,0.6245226983453542,0.41666666666666663,1,0.3820224719101123,0.17275280898876405
80,0.2054794520547945,0.05650097943192947,1,6,6,1975,2000,0.155,3,3,3,2,1,5,0.2914893617021277,1,0.0,0.06159068865179437,0.21054273237679352,3,0.22231784279977052,0.4213421342134213,0.0,0.44205393000573723,0.0,0.0,3,0,3,1,4,8,8,1,3,0.8948799275033983,2,2.0,0.3259408602150538,3,3,2,0.033707865168539325,0.03773584905660378,0.0,0.0,0.0,0.0,0,0.0,6,2006,184500,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.22794117647058823,0.4700890963088672,0.33333333333333337,1,0.3932584269662921,0.05337078651685393
20,0.19520547945205474,0.05411361410381978,1,5,6,1975,1975,0.0,3,3,4,3,1,5,0.41914893617021276,1,0.0,0.12997090203685743,0.32938240798502805,5,0.21227768215720022,0.0,0.0,0.21227768215720022,1.0,0.0,1,1,3,1,3,6,8,0,0,0.8948799275033983,2,2.0,0.3326612903225807,3,3,2,0.0,0.11859838274932616,0.0,0.0,0.0,0.0,0,0.0,7,2006,153500,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.22794117647058823,0.38099278744166315,0.24999999999999997,0,0.3258426966292135,0.06179775280898876
60,0.19520547945205474,0.05411361410381978,1,7,5,1976,1976,0.0,3,3,4,3,1,6,0.10319148936170212,1,0.0,0.30940834141610085,0.2595134123518403,3,0.14285714285714285,0.4576457645764576,0.0,0.38152610441767065,0.0,0.0,2,1,4,1,3,8,8,1,3,0.8953330312641595,2,2.0,0.3548387096774194,3,3,2,0.0,0.03773584905660378,0.0,0.0,0.44965277777777773,0.0,0,0.0,3,2006,162900,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.22058823529411764,0.45863385659736955,0.24999999999999997,0,0.3820224719101123,0.20154494382022473
20,0.19520547945205474,0.05411361410381978,1,6,6,1974,1999,0.061875,3,3,3,3,1,5,0.3526595744680851,2,0.2470511140235911,0.0,0.32439176543980036,2,0.2796901893287435,0.0,0.0,0.2796901893287435,1.0,0.0,1,1,3,1,4,5,8,1,2,0.894426823742637,2,2.0,0.3252688172043011,3,3,2,0.18609550561797752,0.0,0.0,0.0,0.0,0.81,2,0.0,1,2006,181000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.23529411764705882,0.4274501484938481,0.24999999999999997,1,0.3932584269662921,0.18609550561797752
20,0.20205479452054792,0.05325661116552399,1,6,6,1974,1974,0.11,3,3,3,3,1,5,0.4015957446808511,1,0.0,0.1687681862269641,0.3440424204616344,3,0.2205966724039013,0.0,0.0,0.2205966724039013,0.0,0.0,2,0,3,1,3,6,8,0,0,0.894426823742637,1,2.0,0.31048387096774194,3,3,2,0.2071629213483146,0.11320754716981132,0.0,0.0,0.0,0.0,0,0.0,6,2006,155000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.23529411764705882,0.3971149766652524,0.16666666666666666,0,0.3932584269662921,0.2661516853932584
20,0.1780821917808219,0.08918952007835454,1,5,5,1969,1969,0.0,3,3,3,3,2,4,0.0398936170212766,3,0.518348623853211,0.11154219204655674,0.3418590143480973,5,0.21858864027538727,0.0,0.0,0.21858864027538727,1.0,0.0,1,0,3,1,3,6,8,0,0,0.8921613049388311,3,1.0,0.20094086021505378,3,3,2,0.16853932584269662,0.0431266846361186,0.0,0.0,0.0,0.0,0,0.0,3,2006,138800,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.27205882352941174,0.3941450997030123,0.16666666666666666,0,0.2696629213483146,0.19101123595505617
20,0.17123287671232873,0.049296033300685604,1,4,5,1970,1970,0.0,3,3,3,3,1,1,0.0,1,0.0,0.4190106692531523,0.2694946974422957,4,0.15203671830177853,0.0,0.0,0.15203671830177853,0.0,0.0,1,0,3,1,3,5,8,0,0,0.8935206162211147,1,1.0,0.18817204301075272,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2006,116050,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2647058823529412,0.29571489181162497,0.0,0,0.21348314606741572,0.0
20,0.1780821917808219,0.04177889324191969,1,4,4,1971,1971,0.0,3,3,3,3,1,4,0.32659574468085106,1,0.0,0.11833171677982542,0.26762320648783533,3,0.15031554790590934,0.0,0.0,0.15031554790590934,0.0,0.0,1,0,3,1,3,5,8,0,0,0.0,0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,2006,88000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.25735294117647056,0.2931692829868477,0.0,0,0.16853932584269662,0.0
20,0.13356164383561642,0.03611655239960823,1,4,4,1971,1971,0.0,3,3,3,3,1,3,0.010638297872340425,2,0.40629095674967236,0.10863239573229874,0.2694946974422957,3,0.15490533562822717,0.0,0.0,0.15490533562822717,0.0,1.0,1,0,3,1,3,5,8,0,0,0.9039420027186226,1,2.0,0.38709677419354843,3,3,2,0.04424157303370786,0.0,0.0,0.0,0.0,0.0,0,0.0,3,2006,97500,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.25735294117647056,0.2978362324989393,0.08333333333333334,0,0.16853932584269662,0.04424157303370786
120,0.017123287671232876,0.04574559255631733,1,6,5,2002,2002,0.0,4,3,4,3,1,6,0.5058510638297873,1,0.0,0.25994180407371487,0.4638178415470992,5,0.3112449799196787,0.0,0.0,0.3112449799196787,1.0,0.0,2,0,2,1,4,4,8,0,0,0.907113729043951,3,2.0,0.3649193548387097,3,3,2,0.13764044943820225,0.09164420485175202,0.0,0.0,0.0,0.0,0,0.0,9,2006,190000,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.029411764705882353,0.5456088247772592,0.33333333333333337,0,0.3258426966292135,0.1853932584269663
160,0.010273972602739725,0.008937316356513222,1,6,5,1973,1973,0.32125,3,3,3,3,1,1,0.0,1,0.0,0.25460717749757517,0.16375545851528384,3,0.05479059093516925,0.3118811881188119,0.0,0.21744119334480777,0.0,0.0,1,1,3,1,3,6,8,0,0,0.8939737199818759,1,2.0,0.2956989247311828,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12,2006,105500,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2426470588235294,0.2721680101824353,0.08333333333333334,0,0.3258426966292135,0.0
